Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,10.526985,10.579228,
1,gpt-3.5-turbo-0301,11.955229,12.449816,12.020188
2,gpt-3.5-turbo-0613,12.145452,11.513861,10.18757
3,gpt-3.5-turbo-16k,22.916786,20.954996,21.838459
4,gpt-3.5-turbo-16k-0613,23.684914,22.349732,22.053195
5,gpt-4,20.397877,20.502572,19.184709
6,gpt-4-0314,14.016219,15.932086,13.945996
7,gpt-4-0613,20.999293,25.150295,19.738224
