Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,9.9791,10.360876,12.77957
1,gpt-3.5-turbo-0301,6.659332,6.753353,6.743231
2,gpt-3.5-turbo-0613,10.36118,10.090211,9.885906
3,gpt-3.5-turbo-16k,9.907283,11.326221,10.72756
4,gpt-3.5-turbo-16k-0613,10.547886,11.255467,11.931582
5,gpt-4,9.636154,11.231348,10.330764
6,gpt-4-0314,8.826297,10.775505,9.687815
7,gpt-4-0613,10.572733,9.004156,10.975363
