Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,9.225915,9.332138,9.735047
1,gpt-3.5-turbo-0301,6.19546,5.586761,5.94855
2,gpt-3.5-turbo-0613,9.375501,9.338034,9.300356
3,gpt-3.5-turbo-16k,9.45726,9.026443,8.597019
4,gpt-3.5-turbo-16k-0613,9.160117,8.386463,8.850457
5,gpt-4,9.575694,8.312608,8.225017
6,gpt-4-0314,10.430086,11.959765,10.784023
7,gpt-4-0613,7.950071,8.958323,9.943194
