Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,17.350271,19.462964,19.368532
1,gpt-3.5-turbo-0301,14.085115,14.24718,14.294127
2,gpt-3.5-turbo-0613,16.478179,21.579248,21.732582
3,gpt-3.5-turbo-16k,22.684664,21.304001,23.727833
4,gpt-3.5-turbo-16k-0613,22.107522,23.00199,24.909403
5,gpt-4,10.989843,9.987719,10.372453
6,gpt-4-0314,10.324083,10.854081,10.836257
7,gpt-4-0613,10.432203,12.546961,9.623986
