Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,24.868751,13.279107,13.081549
1,gpt-3.5-turbo-0301,10.942306,11.16978,12.103212
2,gpt-3.5-turbo-0613,36.615088,38.059898,117.385166
3,gpt-3.5-turbo-16k,23.608151,23.666978,20.057592
4,gpt-3.5-turbo-16k-0613,20.109014,20.858193,20.48013
5,gpt-4,16.651974,18.761536,15.95383
6,gpt-4-0314,16.818376,17.997536,15.334983
7,gpt-4-0613,19.896991,19.599797,18.228985
