Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,21.214514,10.304852,11.054366
1,gpt-3.5-turbo-0301,11.786389,12.456021,11.145225
2,gpt-3.5-turbo-0613,10.237627,10.586575,10.043338
3,gpt-3.5-turbo-16k,21.949239,23.122634,20.776107
4,gpt-3.5-turbo-16k-0613,22.331465,22.298775,21.113424
5,gpt-4,8.164116,7.840413,6.446771
6,gpt-4-0314,9.86574,11.245125,11.939465
7,gpt-4-0613,7.29853,7.746867,7.366206
