Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,8.731175,8.766641,9.112171
1,gpt-3.5-turbo-0301,7.02732,7.044462,7.240313
2,gpt-3.5-turbo-0613,8.490812,8.385005,8.86834
3,gpt-3.5-turbo-16k,10.683142,10.8059,9.660461
4,gpt-3.5-turbo-16k-0613,10.823445,10.670651,10.241479
5,gpt-4,8.344369,8.596542,8.420171
6,gpt-4-0314,10.036763,9.477621,8.283111
7,gpt-4-0613,8.184143,7.710815,8.959383
