Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,13.658957,13.28593,12.128173
1,gpt-3.5-turbo-0301,14.742703,13.014025,14.148618
2,gpt-3.5-turbo-0613,24.561765,12.908704,18.60315
3,gpt-3.5-turbo-16k,19.40039,21.277611,18.007842
4,gpt-3.5-turbo-16k-0613,15.65067,18.341141,18.27756
5,gpt-4,13.281549,14.702958,14.798613
6,gpt-4-0314,10.740033,11.012885,11.47262
7,gpt-4-0613,16.795731,13.529523,14.798977
