Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,11.376342,11.780377,10.513674
1,gpt-3.5-turbo-0301,9.20839,8.770761,8.463159
2,gpt-3.5-turbo-0613,12.11455,11.601055,10.879746
3,gpt-3.5-turbo-16k,12.554267,13.374306,13.889717
4,gpt-3.5-turbo-16k-0613,13.002332,13.341871,13.172908
5,gpt-4,11.02664,11.979192,9.850238
6,gpt-4-0314,12.273933,12.581519,12.164861
7,gpt-4-0613,11.721226,11.519582,11.628008
