Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,13.809744,13.10801,12.592521
1,gpt-3.5-turbo-0301,13.528517,13.584275,14.595112
2,gpt-3.5-turbo-0613,14.714354,11.51214,11.347423
3,gpt-3.5-turbo-16k,22.9766,21.236565,20.62875
4,gpt-3.5-turbo-16k-0613,19.698162,21.421107,21.953641
5,gpt-4,13.73546,13.275958,14.6589
6,gpt-4-0314,14.118158,14.511353,15.629428
7,gpt-4-0613,14.136946,13.575619,12.689104
