Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,14.729126,15.868085,13.41669
1,gpt-3.5-turbo-0301,9.233822,8.11161,8.39071
2,gpt-3.5-turbo-0613,19.010154,11.195419,10.746507
3,gpt-3.5-turbo-16k,14.770253,13.309173,13.461187
4,gpt-3.5-turbo-16k-0613,17.160269,17.179758,15.676931
5,gpt-4,12.777653,11.402,13.09087
6,gpt-4-0314,14.358766,11.793696,11.316434
7,gpt-4-0613,11.80565,11.779178,13.885431
