Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,14.025087,12.138189,13.787992
1,gpt-3.5-turbo-0301,12.755838,12.443239,12.24693
2,gpt-3.5-turbo-0613,13.025101,13.22733,12.600314
3,gpt-3.5-turbo-16k,19.594322,19.949511,18.193553
4,gpt-3.5-turbo-16k-0613,16.513171,18.02384,18.387978
5,gpt-4,12.074225,10.542375,11.576256
6,gpt-4-0314,10.890942,11.777215,12.471323
7,gpt-4-0613,10.827498,10.429332,11.951265
