Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,33.485719,,13.839162
1,gpt-3.5-turbo-0301,12.530787,12.97334,12.36303
2,gpt-3.5-turbo-0613,46.99631,22.68923,11.786733
3,gpt-3.5-turbo-16k,25.225263,,21.810217
4,gpt-3.5-turbo-16k-0613,23.448531,,23.90995
5,gpt-4,9.76469,13.08231,10.520625
6,gpt-4-0314,11.578262,11.228122,10.600782
7,gpt-4-0613,12.653623,11.213559,12.446584
