Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,11.831633,12.059446,12.306362
1,gpt-3.5-turbo-0301,8.96659,9.218416,9.476532
2,gpt-3.5-turbo-0613,11.739768,11.621166,11.246591
3,gpt-3.5-turbo-16k,15.507938,17.082798,17.439507
4,gpt-3.5-turbo-16k-0613,14.549485,16.192074,14.045024
5,gpt-4,12.601683,12.18785,12.861581
6,gpt-4-0314,15.824467,14.096991,15.500811
7,gpt-4-0613,12.198868,12.485853,12.333411
