Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,11.084917,11.169325,11.217871
1,gpt-3.5-turbo-0301,7.20223,7.443653,7.208365
2,gpt-3.5-turbo-0613,4.466388,12.415656,3.743332
3,gpt-3.5-turbo-16k,11.897843,12.263421,11.086238
4,gpt-3.5-turbo-16k-0613,12.130566,13.747496,11.512161
5,gpt-4,16.698975,13.033958,14.867407
6,gpt-4-0314,14.769869,12.862324,14.475813
7,gpt-4-0613,16.765251,13.844866,13.518476
