Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,12.744244,26.652745,17.50198
1,gpt-3.5-turbo-0301,14.836734,15.082367,14.601992
2,gpt-3.5-turbo-0613,13.328447,13.102513,14.243018
3,gpt-3.5-turbo-16k,18.621411,18.410452,19.95684
4,gpt-3.5-turbo-16k-0613,20.515987,20.381188,23.366127
5,gpt-4,16.187212,13.434915,13.842308
6,gpt-4-0314,14.139393,17.061489,13.922995
7,gpt-4-0613,14.389188,13.098129,12.822172
