Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,9.367525,10.115516,11.021693
1,gpt-3.5-turbo-0301,6.150722,6.286124,6.024411
2,gpt-3.5-turbo-0613,9.165243,9.484619,9.399135
3,gpt-3.5-turbo-16k,7.390171,7.493331,8.523447
4,gpt-3.5-turbo-16k-0613,8.672268,8.357145,8.926884
5,gpt-4,7.363789,9.120942,8.0892
6,gpt-4-0314,8.530119,9.226928,8.830789
7,gpt-4-0613,7.458397,7.93449,7.303385
