Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,9.617399,9.208248,10.061302
1,gpt-3.5-turbo-0301,7.353229,7.401908,7.30611
2,gpt-3.5-turbo-0613,9.125987,9.091108,10.243295
3,gpt-3.5-turbo-16k,15.716003,13.903305,14.199667
4,gpt-3.5-turbo-16k-0613,18.991254,14.244413,15.232169
5,gpt-4,8.841944,9.62956,9.139484
6,gpt-4-0314,12.89656,14.395348,7.812672
7,gpt-4-0613,9.452042,8.25829,8.964007
