Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,13.955234,15.158972,14.594587
1,gpt-3.5-turbo-0301,10.677554,10.626596,10.429477
2,gpt-3.5-turbo-0613,13.419026,14.664467,14.557771
3,gpt-3.5-turbo-16k,21.713968,21.356185,20.899828
4,gpt-3.5-turbo-16k-0613,20.75332,21.228891,22.404334
5,gpt-4,12.975773,12.984293,9.558045
6,gpt-4-0314,11.533067,12.519671,10.834351
7,gpt-4-0613,9.835533,10.110335,10.358222
