Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,,128.626701,
1,gpt-3.5-turbo-0301,11.29475,11.367854,13.03834
2,gpt-3.5-turbo-0613,17.581595,15.295406,
3,gpt-3.5-turbo-16k,22.165611,22.775619,25.944552
4,gpt-3.5-turbo-16k-0613,19.991702,21.398508,22.034919
5,gpt-4,12.213809,10.949517,13.635067
6,gpt-4-0314,11.593754,11.834112,10.785609
7,gpt-4-0613,12.605911,11.488215,11.50226
