Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,,16.626503,
1,gpt-3.5-turbo-0301,18.018464,17.117945,17.669183
2,gpt-3.5-turbo-0613,26.548751,11.025621,
3,gpt-3.5-turbo-16k,35.647594,,43.093364
4,gpt-3.5-turbo-16k-0613,34.270276,45.267123,28.110519
5,gpt-4,17.184196,15.85049,17.168405
6,gpt-4-0314,21.003795,21.767375,18.656694
7,gpt-4-0613,18.838763,16.017771,19.190937
