Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,12.409868,11.40463,22.530867
1,gpt-3.5-turbo-0301,15.762689,15.2839,16.067644
2,gpt-3.5-turbo-0613,11.154891,,20.995536
3,gpt-3.5-turbo-16k,16.910373,15.32427,16.81923
4,gpt-3.5-turbo-16k-0613,16.270029,16.595263,17.322325
5,gpt-4,13.632417,14.705727,13.746821
6,gpt-4-0314,16.44874,15.230409,15.051178
7,gpt-4-0613,14.196981,14.707337,13.423594
