Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,20.416052,19.510596,13.054804
1,gpt-3.5-turbo-0301,12.707186,12.639706,12.813764
2,gpt-3.5-turbo-0613,15.404492,13.259017,14.46388
3,gpt-3.5-turbo-16k,28.172164,29.198854,31.342335
4,gpt-3.5-turbo-16k-0613,32.11475,26.879495,26.169305
5,gpt-4,10.088982,8.389173,9.143294
6,gpt-4-0314,9.909576,9.83292,11.04554
7,gpt-4-0613,9.815245,9.236608,8.674588
