Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,9.923558,10.685019,10.664516
1,gpt-3.5-turbo-0301,7.624089,7.829306,7.515729
2,gpt-3.5-turbo-0613,8.839619,8.528973,9.876847
3,gpt-3.5-turbo-16k,13.112676,13.365012,13.072206
4,gpt-3.5-turbo-16k-0613,14.155991,12.606783,12.489681
5,gpt-4,9.824691,11.053501,8.856174
6,gpt-4-0314,14.533554,15.871422,13.914133
7,gpt-4-0613,11.37195,10.712001,9.46508
