Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,20.856804,25.017388,14.723005
1,gpt-3.5-turbo-0301,12.263092,13.12112,11.645444
2,gpt-3.5-turbo-0613,14.693913,38.369196,16.352058
3,gpt-3.5-turbo-16k,27.803206,24.108235,24.609279
4,gpt-3.5-turbo-16k-0613,27.39413,29.375281,26.650768
5,gpt-4,10.00896,11.245881,10.347281
6,gpt-4-0314,13.987661,10.686079,10.993767
7,gpt-4-0613,8.389441,10.490013,10.0082
