Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,11.452507,11.922333,13.564891
1,gpt-3.5-turbo-0301,10.865604,11.102004,11.372598
2,gpt-3.5-turbo-0613,40.198808,12.909999,12.552406
3,gpt-3.5-turbo-16k,18.591662,19.960356,20.069529
4,gpt-3.5-turbo-16k-0613,23.681651,23.31016,24.735801
5,gpt-4,15.299676,14.208249,18.911908
6,gpt-4-0314,19.476193,20.052322,18.690759
7,gpt-4-0613,17.061695,,17.816055
