Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,10.560083,13.355014,10.882426
1,gpt-3.5-turbo-0301,13.382765,12.700454,12.363214
2,gpt-3.5-turbo-0613,10.351879,10.298572,10.517486
3,gpt-3.5-turbo-16k,23.80368,22.050209,22.579158
4,gpt-3.5-turbo-16k-0613,22.333059,22.673823,22.252589
5,gpt-4,11.393837,9.669732,11.208733
6,gpt-4-0314,10.489341,9.218867,10.776553
7,gpt-4-0613,9.968299,11.199524,10.140994
