Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,11.815303,11.1696,11.427117
1,gpt-3.5-turbo-0301,5.077394,5.14496,5.328847
2,gpt-3.5-turbo-0613,10.450316,11.484434,11.465149
3,gpt-3.5-turbo-16k,12.17687,10.660458,11.623459
4,gpt-3.5-turbo-16k-0613,11.415603,11.358808,12.884107
5,gpt-4,10.855127,11.505271,12.454264
6,gpt-4-0314,10.901181,12.630645,10.045218
7,gpt-4-0613,8.594256,10.839502,9.616413
