Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,14.311323,14.276326,11.088934
1,gpt-3.5-turbo-0301,12.470026,13.024203,12.653924
2,gpt-3.5-turbo-0613,11.04157,11.035765,11.717695
3,gpt-3.5-turbo-16k,17.971359,17.638811,17.516358
4,gpt-3.5-turbo-16k-0613,16.835084,17.70488,18.106334
5,gpt-4,9.322758,12.826096,13.342274
6,gpt-4-0314,10.814838,11.233627,11.598424
7,gpt-4-0613,10.804507,10.473221,9.939362
