Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,10.659389,10.718997,11.178397
1,gpt-3.5-turbo-0301,10.145406,10.408959,10.571197
2,gpt-3.5-turbo-0613,10.414478,11.552417,10.813748
3,gpt-3.5-turbo-16k,23.970908,22.142584,22.145871
4,gpt-3.5-turbo-16k-0613,22.261304,25.18486,22.012257
5,gpt-4,19.009971,19.472132,16.966091
6,gpt-4-0314,15.768797,16.872177,13.963388
7,gpt-4-0613,21.57303,22.703859,20.375142
