Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,10.257138,10.122811,10.577815
1,gpt-3.5-turbo-0301,7.93063,7.815237,8.370489
2,gpt-3.5-turbo-0613,10.216679,10.250256,10.277794
3,gpt-3.5-turbo-16k,11.790392,11.582667,14.146265
4,gpt-3.5-turbo-16k-0613,12.283512,12.510609,13.388611
5,gpt-4,8.397969,8.594634,9.445435
6,gpt-4-0314,11.210081,14.240615,8.867655
7,gpt-4-0613,9.739525,9.379929,11.056959
