Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,22.002634,21.032034,26.593536
1,gpt-3.5-turbo-0301,11.188072,11.293089,10.68747
2,gpt-3.5-turbo-0613,11.180441,,18.911642
3,gpt-3.5-turbo-16k,21.842116,20.929256,20.899299
4,gpt-3.5-turbo-16k-0613,19.789627,21.682855,20.566527
5,gpt-4,10.472448,9.553449,12.67701
6,gpt-4-0314,11.919328,10.095512,10.767712
7,gpt-4-0613,10.917766,13.125908,12.94651
