Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,11.597988,28.715324,16.351044
1,gpt-3.5-turbo-0301,10.471615,9.976525,10.192527
2,gpt-3.5-turbo-0613,,11.983309,11.569755
3,gpt-3.5-turbo-16k,16.721864,19.702287,18.712771
4,gpt-3.5-turbo-16k-0613,16.756849,18.448458,18.681285
5,gpt-4,19.403029,15.82496,17.435482
6,gpt-4-0314,15.134329,16.745894,15.797288
7,gpt-4-0613,14.447392,19.671869,18.315053
