Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,12.434213,12.434792,12.585982
1,gpt-3.5-turbo-0301,11.168535,11.54951,12.37252
2,gpt-3.5-turbo-0613,11.994091,12.835613,11.464095
3,gpt-3.5-turbo-16k,20.404698,18.754574,21.050568
4,gpt-3.5-turbo-16k-0613,22.464176,19.285244,17.729284
5,gpt-4,9.551651,10.256268,10.57413
6,gpt-4-0314,16.364861,15.690238,13.699011
7,gpt-4-0613,10.693949,11.867937,11.117418
