Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,,26.062957,25.019402
1,gpt-3.5-turbo-0301,17.505832,18.298005,17.642752
2,gpt-3.5-turbo-0613,,22.239107,25.210906
3,gpt-3.5-turbo-16k,30.249988,27.620746,28.347751
4,gpt-3.5-turbo-16k-0613,25.685863,,
5,gpt-4,9.124415,8.141159,11.320993
6,gpt-4-0314,14.853594,12.846641,13.75066
7,gpt-4-0613,8.126824,9.545335,9.652992
