Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,15.394648,14.170488,13.156077
1,gpt-3.5-turbo-0301,8.138556,8.271887,8.506294
2,gpt-3.5-turbo-0613,12.494452,12.24205,12.911209
3,gpt-3.5-turbo-16k,17.786072,15.816025,17.510958
4,gpt-3.5-turbo-16k-0613,16.987022,16.321538,16.579753
5,gpt-4,9.973271,12.244097,10.231546
6,gpt-4-0314,11.00291,11.894617,11.322511
7,gpt-4-0613,9.375937,8.817845,9.41925
