Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,10.879111,13.394162,11.171356
1,gpt-3.5-turbo-0301,8.5078,8.952026,9.183414
2,gpt-3.5-turbo-0613,10.658431,10.87997,11.077532
3,gpt-3.5-turbo-16k,16.105767,16.846318,16.72657
4,gpt-3.5-turbo-16k-0613,15.344608,17.818227,18.746047
5,gpt-4,19.367447,16.245864,17.404498
6,gpt-4-0314,23.999443,22.552054,26.577135
7,gpt-4-0613,19.296402,17.361658,20.785055
