Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,11.825307,10.694748,11.583966
1,gpt-3.5-turbo-0301,13.616812,12.505988,12.887369
2,gpt-3.5-turbo-0613,16.724245,12.04226,10.882055
3,gpt-3.5-turbo-16k,19.507688,27.472622,26.111123
4,gpt-3.5-turbo-16k-0613,24.753983,22.299231,20.878164
5,gpt-4,17.039036,15.82155,16.534499
6,gpt-4-0314,17.506175,15.493779,17.397456
7,gpt-4-0613,18.418576,19.017673,19.55764
