Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,13.492944,13.585825,13.572629
1,gpt-3.5-turbo-0301,12.032402,12.317882,12.249947
2,gpt-3.5-turbo-0613,13.409772,3.335267,3.229126
3,gpt-3.5-turbo-16k,23.388248,20.473467,22.556252
4,gpt-3.5-turbo-16k-0613,26.008403,23.404343,23.240317
5,gpt-4,10.917703,12.545389,12.674695
6,gpt-4-0314,26.94189,25.659382,27.093742
7,gpt-4-0613,11.747661,12.731489,12.284407
