Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,12.569821,13.748009,13.496132
1,gpt-3.5-turbo-0301,7.578986,7.623334,7.150678
2,gpt-3.5-turbo-0613,12.614264,13.093665,13.693546
3,gpt-3.5-turbo-16k,14.261711,13.168991,13.680165
4,gpt-3.5-turbo-16k-0613,13.120497,13.154037,14.175324
5,gpt-4,19.458354,18.86629,18.291246
6,gpt-4-0314,10.602098,13.043775,11.863549
7,gpt-4-0613,17.628344,17.422277,19.98259
