Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,11.215065,11.542288,10.689609
1,gpt-3.5-turbo-0301,8.678014,8.098574,8.54904
2,gpt-3.5-turbo-0613,10.612121,11.217976,11.860627
3,gpt-3.5-turbo-16k,13.874113,13.960729,13.668439
4,gpt-3.5-turbo-16k-0613,12.935194,12.783469,12.555453
5,gpt-4,8.436372,8.95655,8.970858
6,gpt-4-0314,9.180517,9.202771,9.950168
7,gpt-4-0613,9.274447,8.646006,9.164335
