Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,11.296598,11.03996,10.570681
1,gpt-3.5-turbo-0301,7.871244,7.998068,7.558767
2,gpt-3.5-turbo-0613,9.828069,10.771264,9.892251
3,gpt-3.5-turbo-16k,16.150236,16.99954,17.313306
4,gpt-3.5-turbo-16k-0613,16.151671,18.188874,16.007286
5,gpt-4,10.653986,11.222349,10.129969
6,gpt-4-0314,14.789496,14.541637,14.557604
7,gpt-4-0613,9.539696,8.54692,9.550549
