Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,11.463632,11.633093,
1,gpt-3.5-turbo-0301,12.322541,12.21134,12.145032
2,gpt-3.5-turbo-0613,12.74279,12.695653,14.202927
3,gpt-3.5-turbo-16k,17.035032,18.50393,17.139483
4,gpt-3.5-turbo-16k-0613,16.377941,17.058249,16.61153
5,gpt-4,12.873851,14.997592,13.319965
6,gpt-4-0314,16.275456,15.055004,14.866781
7,gpt-4-0613,17.028904,16.94941,13.844574
