Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,11.385998,10.958821,10.678134
1,gpt-3.5-turbo-0301,8.118402,8.512484,8.358552
2,gpt-3.5-turbo-0613,11.360962,12.184481,11.241158
3,gpt-3.5-turbo-16k,12.738987,10.498935,13.325623
4,gpt-3.5-turbo-16k-0613,13.350514,11.310231,11.532877
5,gpt-4,16.20964,17.731251,17.260089
6,gpt-4-0314,11.241172,10.386868,10.239626
7,gpt-4-0613,16.25742,14.911081,14.146243
