Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,13.333762,12.498401,13.213794
1,gpt-3.5-turbo-0301,16.066054,15.526138,17.384128
2,gpt-3.5-turbo-0613,16.454617,12.362289,12.34415
3,gpt-3.5-turbo-16k,24.182472,22.175986,23.894735
4,gpt-3.5-turbo-16k-0613,23.617249,43.226075,
5,gpt-4,14.479028,13.361056,13.608658
6,gpt-4-0314,13.072869,15.176877,15.003776
7,gpt-4-0613,14.306928,15.816446,13.654829
