Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,11.590258,11.663555,11.684521
1,gpt-3.5-turbo-0301,15.472545,14.824791,16.401562
2,gpt-3.5-turbo-0613,11.371989,13.043464,
3,gpt-3.5-turbo-16k,28.011927,25.373949,26.226788
4,gpt-3.5-turbo-16k-0613,,27.965254,30.234789
5,gpt-4,15.457084,15.346926,14.365735
6,gpt-4-0314,14.103274,12.596506,15.468748
7,gpt-4-0613,11.343057,15.516337,13.182318
