Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,10.434166,10.402053,11.825941
1,gpt-3.5-turbo-0301,14.734233,13.156039,14.240978
2,gpt-3.5-turbo-0613,9.737123,10.498916,10.229875
3,gpt-3.5-turbo-16k,18.462135,17.593945,19.065612
4,gpt-3.5-turbo-16k-0613,18.338332,19.551375,16.512098
5,gpt-4,8.961457,8.694671,6.784091
6,gpt-4-0314,9.496353,9.974351,9.814802
7,gpt-4-0613,7.360565,7.629718,7.217628
