Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,211.154879,29.304737,10.70167
1,gpt-3.5-turbo-0301,11.40913,11.477963,
2,gpt-3.5-turbo-0613,,11.807597,11.158245
3,gpt-3.5-turbo-16k,24.451735,21.404374,26.572544
4,gpt-3.5-turbo-16k-0613,21.99592,23.682226,
5,gpt-4,19.64802,17.101366,21.897416
6,gpt-4-0314,16.881547,15.348732,13.428824
7,gpt-4-0613,22.827878,20.886487,20.358305
