Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,,13.391842,21.389556
1,gpt-3.5-turbo-0301,15.748007,15.815172,16.081657
2,gpt-3.5-turbo-0613,13.030766,12.6494,12.02088
3,gpt-3.5-turbo-16k,32.522146,,30.338887
4,gpt-3.5-turbo-16k-0613,25.444228,,26.96782
5,gpt-4,15.496839,14.048503,13.829231
6,gpt-4-0314,19.325055,16.54412,18.555967
7,gpt-4-0613,14.519942,13.303317,15.376484
