Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,16.709914,13.220594,16.463472
1,gpt-3.5-turbo-0301,9.469112,9.962529,9.823102
2,gpt-3.5-turbo-0613,13.020901,13.333539,14.886881
3,gpt-3.5-turbo-16k,11.419434,12.33036,12.137391
4,gpt-3.5-turbo-16k-0613,14.364511,,13.7824
5,gpt-4,10.043727,7.76193,8.347346
6,gpt-4-0314,8.214028,8.923396,8.906668
7,gpt-4-0613,8.483873,10.612159,9.466148
