Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,16.863734,13.410803,16.396332
1,gpt-3.5-turbo-0301,18.804264,17.812407,18.248331
2,gpt-3.5-turbo-0613,,,26.760103
3,gpt-3.5-turbo-16k,23.990666,25.29528,
4,gpt-3.5-turbo-16k-0613,27.474834,23.985754,27.791505
5,gpt-4,12.826151,12.754956,13.997326
6,gpt-4-0314,15.771006,16.876671,16.018493
7,gpt-4-0613,11.875407,12.79872,11.723925
