Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,11.686776,29.867677,13.002986
1,gpt-3.5-turbo-0301,8.620471,8.65249,8.874095
2,gpt-3.5-turbo-0613,10.852339,11.390641,11.511563
3,gpt-3.5-turbo-16k,14.063606,13.040882,13.682188
4,gpt-3.5-turbo-16k-0613,15.323669,13.668413,13.952748
5,gpt-4,9.833931,9.188962,10.713618
6,gpt-4-0314,13.418692,16.184734,16.211477
7,gpt-4-0613,10.21825,9.853914,9.590534
