Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,12.669788,12.680085,12.759081
1,gpt-3.5-turbo-0301,11.34838,11.660631,10.726635
2,gpt-3.5-turbo-0613,12.496349,12.525392,14.029678
3,gpt-3.5-turbo-16k,,20.124309,22.516664
4,gpt-3.5-turbo-16k-0613,25.649416,19.740361,21.451181
5,gpt-4,13.090975,14.476413,13.704814
6,gpt-4-0314,13.664702,13.730586,14.430509
7,gpt-4-0613,15.699976,15.662944,13.816701
