Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,,15.755483,10.291264
1,gpt-3.5-turbo-0301,13.187541,12.215587,12.852159
2,gpt-3.5-turbo-0613,10.171578,10.207858,11.008339
3,gpt-3.5-turbo-16k,22.02363,,21.738492
4,gpt-3.5-turbo-16k-0613,21.444382,21.452577,20.426335
5,gpt-4,19.818996,16.298403,18.371008
6,gpt-4-0314,15.582035,16.418966,16.351756
7,gpt-4-0613,17.102984,16.228894,17.261811
