Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,10.910016,11.332114,11.606216
1,gpt-3.5-turbo-0301,9.541722,9.623884,9.526516
2,gpt-3.5-turbo-0613,10.841405,10.158237,14.382813
3,gpt-3.5-turbo-16k,20.651706,21.322794,20.43041
4,gpt-3.5-turbo-16k-0613,20.937078,20.51666,19.186379
5,gpt-4,10.969129,10.137828,11.022029
6,gpt-4-0314,12.648518,12.52981,12.745559
7,gpt-4-0613,12.03159,10.920078,10.000513
