Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,11.922255,12.609038,13.395103
1,gpt-3.5-turbo-0301,10.83662,10.478488,11.174309
2,gpt-3.5-turbo-0613,18.893779,12.689258,12.432161
3,gpt-3.5-turbo-16k,24.005464,25.664717,19.255063
4,gpt-3.5-turbo-16k-0613,19.602732,20.224665,
5,gpt-4,14.378541,14.357947,14.952713
6,gpt-4-0314,12.561341,13.89703,14.880706
7,gpt-4-0613,17.837797,17.45067,15.722692
