Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,11.497459,13.153837,11.832729
1,gpt-3.5-turbo-0301,10.418439,9.987387,9.89912
2,gpt-3.5-turbo-0613,13.697426,13.143826,11.764749
3,gpt-3.5-turbo-16k,15.081706,16.033551,16.133849
4,gpt-3.5-turbo-16k-0613,16.672778,16.77432,15.207838
5,gpt-4,9.463983,10.686152,12.342567
6,gpt-4-0314,10.009737,8.758681,9.7877
7,gpt-4-0613,10.74678,10.29272,9.397362
