Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,19.844136,21.55279,12.198189
1,gpt-3.5-turbo-0301,13.200485,13.028767,13.515259
2,gpt-3.5-turbo-0613,14.798267,13.545183,21.154632
3,gpt-3.5-turbo-16k,14.227343,14.265894,14.227989
4,gpt-3.5-turbo-16k-0613,15.018605,16.893232,16.810831
5,gpt-4,12.089784,12.422034,11.160258
6,gpt-4-0314,8.788963,7.465099,5.224268
7,gpt-4-0613,10.751794,10.189927,13.265831
