Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,13.573817,14.044256,13.498725
1,gpt-3.5-turbo-0301,12.687574,13.942758,11.902788
2,gpt-3.5-turbo-0613,14.195193,12.512264,12.958933
3,gpt-3.5-turbo-16k,23.368036,20.942664,22.013829
4,gpt-3.5-turbo-16k-0613,20.899007,20.667887,21.74133
5,gpt-4,14.837719,14.899412,12.762005
6,gpt-4-0314,12.379849,12.145594,11.432431
7,gpt-4-0613,14.571655,13.69772,14.073912
