Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,11.214322,10.846452,10.98357
1,gpt-3.5-turbo-0301,12.916859,13.46417,12.612894
2,gpt-3.5-turbo-0613,10.607675,11.039055,11.103392
3,gpt-3.5-turbo-16k,,25.825329,25.592232
4,gpt-3.5-turbo-16k-0613,22.547892,24.463762,22.56383
5,gpt-4,20.249389,21.019412,18.665283
6,gpt-4-0314,15.971724,16.089068,16.322789
7,gpt-4-0613,19.961405,19.082977,19.75817
