Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,9.599269,9.455547,9.905621
1,gpt-3.5-turbo-0301,11.952834,11.68777,11.562349
2,gpt-3.5-turbo-0613,9.288051,8.990607,9.60272
3,gpt-3.5-turbo-16k,16.317062,16.552936,16.633992
4,gpt-3.5-turbo-16k-0613,16.753782,15.936326,16.720496
5,gpt-4,6.602707,7.667474,6.927649
6,gpt-4-0314,8.604078,9.018645,8.379992
7,gpt-4-0613,6.0995,5.608323,6.387662
