Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,12.446807,12.380238,12.490762
1,gpt-3.5-turbo-0301,8.574974,8.777168,9.226893
2,gpt-3.5-turbo-0613,13.906471,13.493166,13.129463
3,gpt-3.5-turbo-16k,17.740755,16.810195,17.430716
4,gpt-3.5-turbo-16k-0613,17.92469,17.649233,16.731014
5,gpt-4,10.977357,10.941871,10.291161
6,gpt-4-0314,11.819992,12.360259,11.104809
7,gpt-4-0613,10.122561,9.99109,10.950394
