Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,19.705034,12.037075,12.12569
1,gpt-3.5-turbo-0301,5.960528,5.749547,5.603658
2,gpt-3.5-turbo-0613,13.370708,11.32167,13.177764
3,gpt-3.5-turbo-16k,18.49639,23.233273,23.067773
4,gpt-3.5-turbo-16k-0613,18.232491,22.098303,17.578206
5,gpt-4,15.930753,15.91512,17.315243
6,gpt-4-0314,16.977911,17.766699,19.642364
7,gpt-4-0613,15.131533,14.384811,16.307013
