Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,11.745934,11.415183,12.130816
1,gpt-3.5-turbo-0301,7.171047,6.758259,6.946355
2,gpt-3.5-turbo-0613,11.59252,12.610958,11.248468
3,gpt-3.5-turbo-16k,18.917926,19.116241,17.91263
4,gpt-3.5-turbo-16k-0613,19.915464,20.434016,18.008505
5,gpt-4,16.808251,18.466743,14.736632
6,gpt-4-0314,18.741385,17.86949,18.901013
7,gpt-4-0613,17.887888,15.811438,18.545869
